id,cuisine
37380,chinese
3470,vietnamese
701,jamaican
37996,irish
10483,vietnamese
18610,mexican
42759,russian
11426,southern_us
44136,vietnamese
24261,chinese
8985,irish
28040,vietnamese
31071,jamaican
6453,vietnamese
48762,mexican
36159,moroccan
21417,japanese
26451,spanish
19979,irish
44803,cajun_creole
35560,chinese
39937,jamaican
6593,korean
31735,mexican
13153,japanese
1411,mexican
31664,chinese
32101,mexican
33367,chinese
46628,moroccan
32747,mexican
2377,mexican
14640,irish
48493,mexican
6752,japanese
17519,japanese
45167,southern_us
5975,southern_us
28189,filipino
37891,spanish
31530,spanish
22880,spanish
41020,moroccan
32047,spanish
30877,cajun_creole
6700,vietnamese
34641,mexican
25706,filipino
35164,mexican
10066,moroccan
11681,mexican
40920,italian
43481,italian
33705,spanish
46679,spanish
17635,chinese
6235,filipino
49572,southern_us
14373,jamaican
25511,spanish
47652,chinese
24214,chinese
40625,cajun_creole
20447,spanish
13533,mexican
10195,filipino
27795,mexican
23014,korean
7561,mexican
23812,chinese
24952,french
41557,spanish
15847,jamaican
20202,spanish
16301,vietnamese
27106,spanish
5037,jamaican
15253,chinese
22270,southern_us
39918,spanish
11398,southern_us
44174,irish
8231,chinese
34639,spanish
33855,chinese
14041,spanish
37934,korean
6104,vietnamese
27251,cajun_creole
47206,spanish
46137,cajun_creole
31102,jamaican
33073,vietnamese
4661,greek
25610,irish
31029,southern_us
23440,moroccan
42385,southern_us
45895,spanish
34229,greek
31486,japanese
47198,cajun_creole
23006,chinese
14166,filipino
12425,mexican
46583,mexican
20880,french
13762,jamaican
47701,filipino
26679,korean
7296,filipino
8520,spanish
34428,jamaican
40138,spanish
1967,korean
12854,spanish
12646,chinese
40178,jamaican
16990,spanish
172,irish
28381,vietnamese
41826,irish
36860,chinese
20795,vietnamese
6626,british
20589,filipino
4024,filipino
34359,moroccan
29651,mexican
49442,irish
5049,cajun_creole
1337,italian
29433,chinese
10717,cajun_creole
15957,mexican
20499,chinese
38018,spanish
18150,italian
46524,mexican
40473,mexican
21554,chinese
42695,british
48951,irish
46544,russian
8376,chinese
33109,indian
41448,chinese
11784,mexican
36889,chinese
47140,mexican
16207,vietnamese
4708,spanish
9630,spanish
43778,spanish
5540,southern_us
33015,thai
32258,greek
49287,british
36720,chinese
14956,cajun_creole
36140,southern_us
31818,moroccan
15827,spanish
16331,spanish
39064,jamaican
17103,spanish
42799,british
46829,jamaican
39560,jamaican
19496,southern_us
23809,irish
4056,vietnamese
1214,chinese
27520,jamaican
28815,spanish
38950,filipino
9720,mexican
16896,spanish
23108,vietnamese
44539,irish
45542,jamaican
10080,vietnamese
10467,moroccan
29668,cajun_creole
6948,chinese
18308,vietnamese
41138,moroccan
35252,jamaican
45559,filipino
45169,korean
22539,filipino
14601,italian
46738,jamaican
36644,mexican
18064,chinese
12989,cajun_creole
29125,greek
10810,southern_us
39796,spanish
30688,chinese
25386,chinese
5550,filipino
26998,japanese
30398,chinese
40333,vietnamese
24265,irish
18953,jamaican
24287,chinese
36631,vietnamese
33500,spanish
9719,jamaican
18589,southern_us
25430,spanish
48525,mexican
4337,irish
30578,vietnamese
18333,chinese
7556,jamaican
13108,french
30208,mexican
23114,chinese
46118,russian
37800,italian
3390,irish
7445,chinese
34030,brazilian
40358,jamaican
40028,southern_us
45708,filipino
7393,korean
3619,british
29848,jamaican
25705,spanish
25919,chinese
4874,chinese
47709,italian
30281,spanish
16044,jamaican
1353,korean
1339,cajun_creole
48060,spanish
12829,filipino
24191,japanese
3859,mexican
10744,mexican
45958,irish
9028,brazilian
45733,jamaican
21752,korean
21085,british
45884,vietnamese
22860,greek
39506,chinese
25569,korean
36896,jamaican
33018,greek
15341,filipino
18983,mexican
5885,chinese
18704,chinese
31610,mexican
3401,southern_us
35168,spanish
29209,cajun_creole
36347,korean
1785,southern_us
38673,korean
49486,vietnamese
13583,thai
33926,vietnamese
40470,spanish
26337,spanish
6731,jamaican
44459,japanese
22824,chinese
29264,mexican
25558,spanish
23080,spanish
14670,southern_us
27553,cajun_creole
17525,mexican
6077,southern_us
24098,chinese
2510,russian
26921,italian
23088,spanish
31468,spanish
32381,vietnamese
44835,southern_us
32368,cajun_creole
27208,southern_us
14242,mexican
19659,spanish
43094,filipino
15760,cajun_creole
11814,irish
15262,spanish
21825,russian
39447,mexican
18247,filipino
32682,jamaican
37504,irish
20319,jamaican
32522,chinese
44455,mexican
49148,filipino
2114,chinese
31361,jamaican
28348,vietnamese
22226,cajun_creole
33911,mexican
16916,cajun_creole
35988,chinese
43563,korean
35964,jamaican
26651,vietnamese
15924,korean
48851,thai
23692,italian
44971,irish
31673,southern_us
11741,vietnamese
1087,thai
36591,vietnamese
24651,vietnamese
16791,japanese
28578,british
4537,cajun_creole
24876,british
31584,italian
39456,cajun_creole
39474,spanish
11103,chinese
17650,italian
40495,mexican
3434,spanish
10911,mexican
35249,korean
8344,chinese
47259,southern_us
42808,vietnamese
39649,spanish
316,korean
43351,chinese
32617,filipino
27624,cajun_creole
8796,jamaican
43592,mexican
45582,jamaican
31146,filipino
22025,mexican
33118,chinese
7641,filipino
48678,filipino
36267,cajun_creole
29542,japanese
15157,chinese
14285,korean
40043,irish
3532,irish
16823,mexican
4961,spanish
27022,chinese
41659,vietnamese
31690,spanish
41702,korean
13661,southern_us
8855,russian
30533,southern_us
30909,spanish
47943,filipino
45916,irish
33460,filipino
35100,chinese
31513,mexican
15005,spanish
21308,spanish
14321,vietnamese
719,irish
45509,greek
10308,chinese
2071,southern_us
853,filipino
30255,spanish
47546,spanish
13974,filipino
11583,russian
36373,thai
45398,chinese
36622,spanish
46510,southern_us
15712,mexican
36418,japanese
38314,thai
27960,greek
14656,british
3838,chinese
18439,cajun_creole
15998,jamaican
31815,filipino
21879,vietnamese
40095,chinese
43972,vietnamese
23982,greek
23836,vietnamese
46159,chinese
4302,irish
35145,french
30222,cajun_creole
30560,mexican
19781,vietnamese
16250,chinese
32866,filipino
31665,british
47334,filipino
34527,spanish
5760,mexican
13027,jamaican
20855,brazilian
8816,spanish
45001,cajun_creole
9143,chinese
19989,spanish
42673,moroccan
30565,vietnamese
26924,southern_us
22404,mexican
4272,southern_us
2728,chinese
26853,irish
20862,korean
25107,filipino
38168,jamaican
7053,british
28624,italian
7237,chinese
18398,spanish
46793,chinese
31501,korean
20617,jamaican
28046,korean
17167,spanish
30370,vietnamese
31984,cajun_creole
25643,filipino
6394,korean
34282,mexican
47658,british
24087,chinese
26732,mexican
29627,cajun_creole
37412,jamaican
15435,chinese
26066,spanish
47869,spanish
48059,jamaican
39577,greek
41509,mexican
34606,irish
2021,vietnamese
2532,jamaican
27724,vietnamese
8754,korean
4301,moroccan
25137,southern_us
24483,southern_us
8566,vietnamese
46526,jamaican
42148,mexican
17663,vietnamese
25669,vietnamese
4011,cajun_creole
19432,chinese
11439,korean
1162,chinese
20953,chinese
38796,russian
30043,chinese
36182,irish
33840,filipino
43911,filipino
5736,french
17534,chinese
51,chinese
1032,spanish
32889,spanish
34487,chinese
49264,chinese
5804,italian
9724,chinese
4112,irish
16786,chinese
2781,chinese
5785,chinese
17249,chinese
27894,spanish
11444,moroccan
35396,jamaican
15083,spanish
36320,british
49475,chinese
32585,korean
22474,vietnamese
3014,irish
40396,indian
36634,mexican
18543,japanese
22089,filipino
33545,filipino
29049,filipino
9681,spanish
31476,japanese
46081,filipino
1293,irish
3830,mexican
49201,korean
4236,spanish
17185,greek
48757,jamaican
48277,jamaican
19192,chinese
23579,japanese
867,british
919,spanish
11704,filipino
10939,jamaican
6397,spanish
21926,japanese
41831,mexican
29221,filipino
15627,chinese
24228,mexican
31854,mexican
45533,spanish
24915,korean
6750,vietnamese
43562,cajun_creole
37717,moroccan
8060,spanish
27317,mexican
23501,mexican
22255,chinese
27812,southern_us
31490,filipino
43951,vietnamese
11407,irish
31821,filipino
32173,cajun_creole
36050,cajun_creole
18967,filipino
20530,mexican
21805,southern_us
28743,mexican
29386,spanish
28475,cajun_creole
48106,mexican
14681,filipino
49120,jamaican
27651,cajun_creole
2803,mexican
27372,cajun_creole
25807,chinese
25050,spanish
35790,jamaican
42729,mexican
6419,mexican
19723,mexican
11569,spanish
10002,chinese
28748,spanish
33729,vietnamese
6109,korean
9245,korean
6013,vietnamese
4408,spanish
3973,british
5079,spanish
43736,chinese
43841,chinese
17547,mexican
1014,vietnamese
16213,vietnamese
27984,british
16158,korean
13703,irish
7838,korean
40922,filipino
15497,italian
18323,irish
24432,southern_us
4125,mexican
47287,vietnamese
27909,spanish
42533,chinese
41140,spanish
12009,jamaican
24666,cajun_creole
9000,mexican
33269,spanish
35110,moroccan
14557,cajun_creole
1002,irish
3870,jamaican
44030,italian
4669,chinese
18282,japanese
25388,spanish
30918,chinese
31096,chinese
11806,korean
35840,mexican
29994,jamaican
16630,mexican
4862,vietnamese
6376,filipino
21696,filipino
2875,japanese
11132,mexican
22506,cajun_creole
1397,southern_us
17443,russian
21524,moroccan
29622,chinese
36085,southern_us
39557,chinese
2648,korean
40347,filipino
38771,chinese
44395,mexican
39038,filipino
24321,thai
47886,filipino
15905,moroccan
3533,jamaican
36315,jamaican
46414,chinese
29440,jamaican
4754,korean
17729,filipino
42372,japanese
34214,french
9500,chinese
25896,filipino
12995,moroccan
11756,greek
22586,mexican
32800,moroccan
10408,chinese
10572,cajun_creole
24046,cajun_creole
30697,british
46439,chinese
38885,chinese
20199,mexican
45830,jamaican
10050,japanese
20936,mexican
32765,spanish
28668,brazilian
45215,filipino
6217,filipino
40777,mexican
46472,mexican
2281,filipino
38572,southern_us
6585,mexican
14684,vietnamese
9667,vietnamese
14907,filipino
8693,filipino
18101,italian
21028,vietnamese
18313,chinese
9982,jamaican
6976,spanish
40781,jamaican
46741,irish
3444,vietnamese
45802,mexican
12432,chinese
6856,irish
23581,jamaican
9211,jamaican
34069,vietnamese
22324,greek
26983,filipino
35515,spanish
19409,filipino
9731,moroccan
39758,jamaican
42449,spanish
22877,vietnamese
23264,thai
26064,vietnamese
9606,southern_us
7595,korean
10261,filipino
24981,chinese
47183,spanish
12375,spanish
23489,moroccan
3309,filipino
44269,russian
21212,chinese
44846,vietnamese
3875,vietnamese
36756,moroccan
9086,vietnamese
29308,japanese
19797,jamaican
21599,chinese
36287,chinese
27373,vietnamese
12132,southern_us
24708,spanish
22669,chinese
46213,vietnamese
47599,vietnamese
37858,filipino
46458,jamaican
34236,vietnamese
7138,filipino
4875,moroccan
24731,jamaican
11611,jamaican
20894,chinese
12151,chinese
49053,cajun_creole
43792,filipino
6018,vietnamese
42349,greek
29888,vietnamese
30048,vietnamese
8955,korean
5600,chinese
31683,cajun_creole
20995,chinese
24548,irish
10270,spanish
28782,korean
13966,cajun_creole
44278,jamaican
40731,cajun_creole
19851,filipino
12641,korean
17720,vietnamese
37801,korean
13693,cajun_creole
603,filipino
8988,mexican
24909,chinese
43047,filipino
11217,chinese
22969,spanish
39295,jamaican
44185,british
327,chinese
12836,filipino
11299,jamaican
34168,french
15066,mexican
13971,southern_us
20664,spanish
49079,cajun_creole
6770,filipino
37297,japanese
44681,chinese
25754,vietnamese
28550,cajun_creole
29004,thai
49518,southern_us
46998,chinese
4823,mexican
15740,moroccan
49054,chinese
19638,mexican
43786,mexican
10856,mexican
3192,mexican
1796,italian
236,filipino
37505,vietnamese
21677,chinese
38126,cajun_creole
20081,chinese
10068,chinese
27020,spanish
40715,moroccan
4271,chinese
17579,vietnamese
27270,cajun_creole
28267,moroccan
27677,british
32604,chinese
37138,filipino
6294,southern_us
32315,spanish
41792,mexican
16595,korean
34078,chinese
13794,chinese
48213,korean
31810,mexican
9232,chinese
20850,cajun_creole
16448,spanish
17795,filipino
30674,filipino
29811,southern_us
33646,irish
10369,thai
35048,chinese
46730,greek
11477,irish
5846,spanish
24667,spanish
22900,mexican
9423,cajun_creole
42347,southern_us
10922,jamaican
15777,cajun_creole
1195,greek
29279,jamaican
17614,moroccan
21031,greek
9019,mexican
8853,cajun_creole
27544,brazilian
4608,moroccan
2769,filipino
10110,cajun_creole
31823,british
26227,chinese
24508,brazilian
43947,vietnamese
47277,korean
22220,spanish
33214,korean
33312,irish
7928,irish
32869,italian
42076,chinese
36891,korean
30152,chinese
313,jamaican
47091,vietnamese
14514,spanish
18235,jamaican
26042,jamaican
35038,thai
13978,british
47002,spanish
21094,greek
13017,chinese
16372,mexican
31550,cajun_creole
370,filipino
23916,chinese
16521,cajun_creole
22802,british
16357,filipino
21960,jamaican
13401,filipino
46443,british
28013,vietnamese
47479,spanish
28441,irish
48359,vietnamese
4193,korean
10128,chinese
31943,irish
22214,moroccan
19154,moroccan
40075,spanish
28502,spanish
26138,vietnamese
43438,chinese
2242,cajun_creole
26504,chinese
39388,korean
30011,mexican
21840,irish
46986,irish
47365,korean
16845,korean
14543,spanish
26612,cajun_creole
24167,jamaican
16540,mexican
11760,jamaican
27205,mexican
27053,chinese
11126,japanese
4673,chinese
6873,jamaican
6924,cajun_creole
1156,jamaican
35065,chinese
25018,filipino
2013,british
41180,mexican
133,mexican
15558,japanese
25721,mexican
36543,jamaican
4381,chinese
12857,mexican
43016,irish
44901,chinese
47981,mexican
17942,southern_us
10158,jamaican
11575,mexican
2784,chinese
229,filipino
3330,chinese
8096,filipino
10475,irish
28164,jamaican
40324,vietnamese
35644,chinese
12882,filipino
36403,mexican
31482,filipino
19854,spanish
34136,southern_us
26289,spanish
24955,spanish
3785,cajun_creole
42392,russian
40628,mexican
4253,chinese
19562,spanish
1189,mexican
27870,chinese
339,greek
36589,mexican
519,chinese
26577,thai
9258,cajun_creole
18690,mexican
41665,british
4485,mexican
6221,jamaican
8131,russian
27672,greek
13033,chinese
34580,indian
30508,southern_us
38865,moroccan
47149,spanish
24924,spanish
38795,southern_us
44825,chinese
36855,vietnamese
48305,filipino
19482,moroccan
8935,mexican
37946,spanish
13755,spanish
47007,southern_us
34742,jamaican
8527,korean
19206,mexican
25799,mexican
26985,spanish
49104,russian
47871,chinese
45767,jamaican
42406,jamaican
39016,mexican
32666,cajun_creole
47848,vietnamese
23698,spanish
21671,chinese
9897,chinese
5454,jamaican
45957,jamaican
41165,spanish
4571,russian
29052,southern_us
26740,chinese
12496,french
28878,cajun_creole
45139,filipino
256,mexican
5311,spanish
32114,chinese
36869,jamaican
39652,mexican
25933,jamaican
38099,chinese
38369,jamaican
22489,spanish
11365,spanish
48544,spanish
22670,southern_us
1218,chinese
39519,irish
8839,chinese
36245,japanese
14797,vietnamese
5268,vietnamese
10358,southern_us
10036,filipino
37307,mexican
40597,cajun_creole
29688,mexican
19783,jamaican
423,mexican
27353,mexican
19759,filipino
10429,korean
45689,french
1169,jamaican
34243,jamaican
32838,filipino
48853,thai
45757,spanish
27531,jamaican
32236,french
34638,chinese
47946,british
30598,spanish
1749,chinese
21939,chinese
30875,jamaican
42792,chinese
12380,cajun_creole
48403,vietnamese
34186,italian
15900,chinese
38907,spanish
35447,chinese
31842,spanish
33953,southern_us
20569,russian
29822,spanish
584,spanish
24004,chinese
43265,irish
29251,chinese
33798,chinese
21312,spanish
3739,greek
24748,spanish
25311,jamaican
43715,japanese
21934,cajun_creole
20538,mexican
48840,chinese
6586,mexican
37771,japanese
6112,vietnamese
47944,southern_us
38275,mexican
28126,spanish
22422,cajun_creole
5305,moroccan
35772,southern_us
5341,southern_us
49491,japanese
743,korean
26558,mexican
13925,moroccan
41764,cajun_creole
36120,spanish
6952,filipino
40620,italian
17124,korean
23444,chinese
1977,italian
13417,chinese
42123,chinese
45457,mexican
1655,jamaican
33346,jamaican
26981,french
3067,southern_us
25273,russian
16897,chinese
10284,vietnamese
45324,french
33733,chinese
33326,russian
39337,spanish
13674,korean
3726,southern_us
4501,cajun_creole
48437,thai
22443,chinese
38069,jamaican
37740,mexican
26973,jamaican
33399,cajun_creole
9358,jamaican
24784,southern_us
46043,jamaican
21798,chinese
13422,spanish
33081,spanish
48878,chinese
11370,thai
30817,greek
28004,cajun_creole
18349,korean
9561,mexican
36933,chinese
8157,korean
22382,greek
25500,british
39490,chinese
18710,jamaican
35004,thai
17719,chinese
19256,vietnamese
48264,jamaican
52,korean
43628,irish
41707,cajun_creole
29524,japanese
23716,spanish
6355,british
16054,vietnamese
39766,japanese
44868,chinese
46752,spanish
8413,spanish
49260,spanish
45751,jamaican
34634,southern_us
2405,japanese
48092,cajun_creole
9995,cajun_creole
3165,japanese
19395,korean
9715,russian
41697,mexican
20053,chinese
38879,greek
30008,moroccan
12349,chinese
16217,filipino
36621,filipino
40661,chinese
48599,spanish
22501,vietnamese
2192,vietnamese
35798,spanish
46899,jamaican
520,chinese
43283,chinese
20397,southern_us
10162,vietnamese
24135,spanish
17849,spanish
37654,chinese
26158,mexican
5428,filipino
18673,irish
34525,spanish
17364,spanish
33684,british
9802,mexican
24240,spanish
11809,filipino
41184,mexican
23188,chinese
31228,cajun_creole
6443,moroccan
1231,cajun_creole
10733,korean
40737,jamaican
35499,filipino
8318,moroccan
47684,vietnamese
15563,spanish
7349,french
48592,chinese
47078,filipino
18835,british
6332,cajun_creole
16661,french
10943,jamaican
46362,greek
38598,irish
42888,mexican
24256,vietnamese
44570,korean
29791,vietnamese
24175,mexican
36713,thai
40644,chinese
28655,korean
2848,spanish
34162,cajun_creole
26633,japanese
43273,mexican
48550,spanish
37308,mexican
19005,jamaican
1921,spanish
8472,vietnamese
44040,vietnamese
12770,chinese
11145,mexican
6660,jamaican
20760,italian
42642,chinese
4662,cajun_creole
26597,filipino
39988,chinese
44052,spanish
15811,jamaican
46315,chinese
5398,chinese
40009,mexican
15089,chinese
28628,japanese
39013,southern_us
1963,jamaican
8842,filipino
31195,irish
37598,filipino
24539,chinese
39305,southern_us
23465,filipino
36550,spanish
33725,irish
29517,vietnamese
11675,korean
23852,chinese
42909,jamaican
37054,vietnamese
12000,southern_us
9166,spanish
47048,vietnamese
22116,mexican
45240,vietnamese
33943,jamaican
15308,chinese
38756,irish
32704,spanish
29469,japanese
47877,jamaican
48756,spanish
21975,jamaican
29429,chinese
20881,spanish
47414,chinese
9345,mexican
47011,chinese
27112,russian
20402,filipino
45341,chinese
32670,spanish
41698,spanish
19857,mexican
42417,chinese
32254,korean
2942,cajun_creole
46855,korean
20696,vietnamese
48300,cajun_creole
192,mexican
32018,cajun_creole
36695,cajun_creole
48964,vietnamese
12766,jamaican
42491,british
38537,vietnamese
22752,korean
13104,chinese
24203,spanish
38935,irish
805,spanish
3417,french
10861,spanish
26640,jamaican
45720,greek
49419,cajun_creole
40352,jamaican
23447,chinese
35394,filipino
10875,spanish
33773,jamaican
1539,chinese
27817,spanish
12418,korean
37243,vietnamese
42127,southern_us
12905,southern_us
43889,russian
45671,spanish
9885,jamaican
16313,jamaican
29862,cajun_creole
11076,spanish
14205,jamaican
160,spanish
25777,thai
11522,korean
27860,chinese
15442,vietnamese
21682,jamaican
47530,thai
10462,chinese
19447,french
32509,british
13777,filipino
46566,italian
12818,chinese
6901,korean
8420,filipino
18262,southern_us
26488,irish
40225,korean
24543,jamaican
38946,moroccan
48842,spanish
2245,spanish
28820,spanish
26076,korean
21408,chinese
43137,cajun_creole
16077,chinese
6136,spanish
26797,greek
22232,jamaican
32513,chinese
46573,spanish
23417,chinese
28077,korean
48348,japanese
14165,chinese
34531,irish
48014,jamaican
45409,mexican
29847,japanese
29100,vietnamese
47637,chinese
25472,spanish
34066,mexican
23038,mexican
5813,moroccan
12715,korean
37649,korean
4643,filipino
31958,chinese
48808,spanish
14005,chinese
25496,mexican
37029,chinese
25821,cajun_creole
43337,chinese
38604,chinese
29603,chinese
21318,jamaican
20175,greek
49623,spanish
16352,jamaican
48535,spanish
3761,southern_us
24743,jamaican
2493,mexican
29402,jamaican
47827,chinese
44726,cajun_creole
20472,chinese
48253,japanese
9810,chinese
24644,filipino
9437,irish
48306,irish
5288,spanish
23638,italian
8961,chinese
29190,jamaican
40440,vietnamese
1485,filipino
3237,spanish
49664,korean
7013,southern_us
31322,jamaican
9921,jamaican
43495,cajun_creole
16404,korean
14207,chinese
36283,mexican
45185,chinese
46086,chinese
15950,irish
10852,chinese
7872,jamaican
23328,southern_us
33971,spanish
43534,filipino
31355,russian
41253,southern_us
41422,filipino
48204,moroccan
32057,moroccan
43836,british
24107,spanish
36496,southern_us
6061,mexican
3404,chinese
13461,russian
42443,british
49612,filipino
48237,moroccan
25591,chinese
5051,spanish
38735,spanish
45315,chinese
10499,chinese
37733,jamaican
28537,japanese
42701,vietnamese
2149,vietnamese
8204,korean
48318,mexican
31976,japanese
16798,jamaican
3463,cajun_creole
45378,vietnamese
5059,southern_us
634,indian
31436,southern_us
44424,chinese
27210,jamaican
9367,jamaican
42447,spanish
39473,italian
48459,jamaican
26925,jamaican
27418,spanish
43549,cajun_creole
28330,southern_us
23540,filipino
23046,spanish
3010,jamaican
3764,mexican
8310,chinese
24067,japanese
33496,chinese
17217,spanish
38134,spanish
48225,chinese
10819,chinese
20270,southern_us
11362,cajun_creole
15251,moroccan
39093,cajun_creole
10567,japanese
45243,irish
5649,korean
40569,mexican
1045,mexican
10509,filipino
14626,moroccan
18812,russian
4233,mexican
13695,vietnamese
40308,chinese
46604,french
22035,mexican
39290,chinese
46065,korean
41748,mexican
26524,korean
32543,spanish
4398,spanish
27069,southern_us
33375,jamaican
4039,cajun_creole
8010,jamaican
45016,mexican
49669,jamaican
43785,mexican
4641,irish
20897,southern_us
27149,chinese
48400,italian
47164,british
43054,southern_us
44898,italian
43722,spanish
6650,cajun_creole
23376,chinese
24251,southern_us
41325,cajun_creole
19133,british
15843,cajun_creole
34532,mexican
21679,russian
35411,spanish
9765,filipino
16906,cajun_creole
37624,japanese
19551,mexican
42361,spanish
16853,mexican
36743,vietnamese
30296,cajun_creole
40826,greek
25987,chinese
37150,jamaican
42940,mexican
8704,filipino
27779,mexican
27962,russian
42110,chinese
43848,chinese
2334,japanese
18882,spanish
32970,italian
44755,jamaican
34346,cajun_creole
5155,greek
36723,spanish
41932,mexican
14939,korean
36282,vietnamese
8585,vietnamese
40931,southern_us
47156,vietnamese
7015,chinese
9084,cajun_creole
44893,spanish
43738,vietnamese
11072,vietnamese
37376,jamaican
25937,vietnamese
37277,vietnamese
22283,filipino
3742,italian
34508,brazilian
19929,chinese
7,moroccan
46340,chinese
3755,jamaican
19864,vietnamese
41988,korean
35558,brazilian
19853,spanish
17597,korean
45852,spanish
22994,italian
5226,mexican
770,vietnamese
19583,greek
8878,filipino
37395,chinese
17516,mexican
14983,spanish
33265,russian
32004,cajun_creole
29173,moroccan
9512,vietnamese
28947,mexican
19787,cajun_creole
39736,korean
30802,mexican
23130,korean
3222,spanish
46823,cajun_creole
27115,mexican
31230,jamaican
12128,russian
30321,cajun_creole
5252,chinese
17584,spanish
8978,filipino
14020,spanish
34404,italian
20503,spanish
13911,spanish
23318,vietnamese
34663,jamaican
31032,southern_us
30561,korean
17515,mexican
21828,spanish
38861,japanese
45901,vietnamese
35750,filipino
30109,mexican
4834,mexican
42267,mexican
13611,mexican
38270,spanish
29008,jamaican
43002,korean
21180,spanish
35667,cajun_creole
2567,vietnamese
24573,southern_us
47258,vietnamese
2185,greek
26974,mexican
37824,japanese
23441,spanish
22642,greek
39849,vietnamese
49051,vietnamese
22925,southern_us
36912,moroccan
240,irish
19385,jamaican
14144,mexican
11335,mexican
48223,jamaican
18788,spanish
25267,korean
25407,greek
15707,spanish
35675,indian
9799,mexican
33106,mexican
20615,russian
8702,irish
22866,chinese
49019,southern_us
18556,korean
16141,mexican
48322,vietnamese
37350,mexican
1027,thai
37668,spanish
42765,spanish
4797,cajun_creole
17424,japanese
42608,spanish
21519,filipino
46087,southern_us
37806,moroccan
35900,mexican
32620,vietnamese
31940,cajun_creole
1505,vietnamese
36398,spanish
13061,chinese
4675,filipino
49036,spanish
40404,spanish
22999,korean
15127,chinese
20104,chinese
48058,irish
41589,spanish
11834,japanese
4206,mexican
42435,korean
25186,chinese
37071,korean
3137,filipino
741,korean
15780,mexican
4316,southern_us
9340,chinese
46997,japanese
15261,jamaican
14689,thai
883,spanish
40034,irish
564,cajun_creole
15336,chinese
24025,jamaican
21582,cajun_creole
18527,chinese
20904,jamaican
8738,chinese
8676,filipino
30185,filipino
41562,spanish
35307,filipino
28143,jamaican
47656,russian
29347,chinese
40348,filipino
2254,mexican
38895,french
27678,cajun_creole
7841,filipino
20334,spanish
40242,russian
21339,cajun_creole
35281,thai
35105,vietnamese
32338,chinese
41230,mexican
35787,filipino
30724,italian
32342,filipino
6387,vietnamese
49285,cajun_creole
48681,greek
11476,spanish
27821,jamaican
10071,italian
31396,korean
37046,jamaican
18989,filipino
23456,jamaican
12371,italian
19605,spanish
48908,chinese
36415,cajun_creole
27641,mexican
34351,jamaican
48259,cajun_creole
33139,irish
29250,jamaican
32743,korean
47317,irish
46124,korean
33783,chinese
29366,greek
20984,chinese
6499,southern_us
38253,thai
30846,filipino
38089,irish
41767,chinese
40076,spanish
14869,filipino
27388,mexican
13289,southern_us
33625,southern_us
33722,cajun_creole
35156,japanese
9267,spanish
37124,filipino
7622,chinese
46842,mexican
3105,korean
32728,korean
24933,vietnamese
33258,spanish
34757,vietnamese
42060,cajun_creole
29607,filipino
41168,filipino
39710,irish
24428,vietnamese
35391,southern_us
14283,spanish
47132,southern_us
47127,japanese
26861,filipino
40946,vietnamese
30267,chinese
3249,brazilian
31629,thai
48102,cajun_creole
33922,thai
33084,japanese
1257,spanish
32175,filipino
33580,spanish
36307,vietnamese
24430,korean
25946,vietnamese
38234,jamaican
9831,cajun_creole
21341,mexican
18746,french
21259,mexican
36407,irish
45971,jamaican
47568,vietnamese
9169,vietnamese
15917,italian
19884,thai
34196,italian
42336,mexican
42846,filipino
27223,jamaican
12495,jamaican
16957,spanish
14705,vietnamese
49694,mexican
26122,jamaican
20002,chinese
36036,jamaican
22803,vietnamese
23804,cajun_creole
14129,jamaican
28263,chinese
3995,mexican
42930,cajun_creole
15527,vietnamese
3274,southern_us
49387,cajun_creole
33406,cajun_creole
32008,chinese
30325,spanish
28018,thai
466,jamaican
11201,irish
39689,korean
35109,french
39297,spanish
39694,chinese
35954,mexican
795,irish
13013,mexican
22344,spanish
7505,french
41009,filipino
18178,filipino
24795,vietnamese
28486,korean
14189,southern_us
34459,spanish
11618,irish
25699,french
5908,chinese
16396,chinese
40936,chinese
12568,filipino
4386,cajun_creole
34355,chinese
868,filipino
45186,filipino
19291,mexican
38548,spanish
1848,chinese
2144,thai
13629,chinese
6588,spanish
25411,spanish
49162,spanish
4353,spanish
13310,spanish
3313,chinese
46725,vietnamese
39197,cajun_creole
49483,japanese
7108,spanish
45368,filipino
22628,jamaican
40786,mexican
29697,vietnamese
4103,mexican
15011,chinese
43213,irish
17369,chinese
1560,jamaican
36704,vietnamese
40432,vietnamese
28394,mexican
31410,cajun_creole
19276,vietnamese
3024,jamaican
4582,filipino
21732,mexican
210,italian
622,korean
10935,southern_us
19607,filipino
47407,mexican
29722,mexican
21665,spanish
16330,french
10647,thai
33369,mexican
35933,mexican
44010,mexican
13599,spanish
40689,vietnamese
33887,chinese
30306,vietnamese
43031,spanish
32346,chinese
2940,chinese
6785,filipino
2786,spanish
11481,thai
39121,spanish
10954,southern_us
33155,mexican
5345,spanish
40164,cajun_creole
48554,mexican
9698,jamaican
23106,chinese
43093,filipino
24672,vietnamese
5891,mexican
47093,jamaican
15009,irish
28060,filipino
33523,vietnamese
2379,brazilian
14775,jamaican
15220,spanish
36851,filipino
39829,british
22383,jamaican
3205,chinese
8408,mexican
20126,southern_us
19470,thai
12053,japanese
14516,mexican
14748,chinese
44791,jamaican
1532,cajun_creole
30793,irish
31881,mexican
5160,chinese
5057,greek
34194,spanish
41705,irish
19905,korean
35629,jamaican
42103,chinese
45941,chinese
9110,chinese
42172,filipino
